Last Name,First Name*,ID,Confidential Ind,UST Email,Email1,Home Phone,Business Phone,Cell Phone,type,Street1,Street2,City,State,Zip,Nation,term,Course College,Course Department,crn,Course,Section,Course Title,Course Credits,Campus,Schedule,registration status,Registration Status,Final Grade,Grade Change Reason,Incomplete Extension Date,Repeat Course Ind,college,degree,Major,program,Primary Instructor ID,Primary Instructor Name,Instructor2 ID,Instructor2 Name
Last329,First323,374,,STUDENT373@GMAIL.COM,OTHER373@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22144,SEIS610,3,Software Engineering,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last330,First324,375,,STUDENT374@GMAIL.COM,OTHER374@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22177,SEIS737,3,Big Data Management,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100407592,"Rahimi, Saeed K.",,
Last330,First324,375,,STUDENT374@GMAIL.COM,OTHER374@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22173,SEIS734,2,Data Mining & Pred. Analytics,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last330,First325,376,,STUDENT375@GMAIL.COM,OTHER375@GMAIL.COM,,,,HM,,,,ZZ,,,201820,Grad Prog in Software Eng,Software Engineering,22181,SEIS763,2,Machine Learning,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last331,First326,377,,STUDENT376@GMAIL.COM,OTHER376@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22178,SEIS740,1,Real-Time Systems & Applictns,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100375313,"Kruse, John M.",,
Last331,First165,378,,STUDENT377@GMAIL.COM,OTHER377@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22137,SEIS603,1,Found. Software Dev-Python,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100376738,"Level, Eric V.",,
Last331,First165,378,,STUDENT377@GMAIL.COM,OTHER377@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22144,SEIS610,3,Software Engineering,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Data Science,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last331,First326,377,,STUDENT376@GMAIL.COM,OTHER376@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22179,SEIS744,1,Internet of Things,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100359676,"Grammens, Justin L.",,
Last332,First327,379,,STUDENT378@GMAIL.COM,OTHER378@GMAIL.COM,,,,HM,,,,CA,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22218,SEIS631,3,Foundations of Data Analysis,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101156625,"Glancy, Aran W.",,
Last332,First327,379,,STUDENT378@GMAIL.COM,OTHER378@GMAIL.COM,,,,HM,,,,CA,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22179,SEIS744,1,Internet of Things,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100359676,"Grammens, Justin L.",,
Last333,First328,380,,STUDENT379@GMAIL.COM,OTHER379@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22171,SEIS736,2,Big Data Architecture,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,CER,Big Data,SE_GR_CER,100820872,"Karacic, Mirza  ",,
Last333,First328,380,,STUDENT379@GMAIL.COM,OTHER379@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22152,SEIS631,1,Foundations of Data Analysis,3,St Paul,Lecture,RE,**Registered**,,,,,SE,CER,Big Data,SE_GR_CER,101190814,"Kubisiak, Kristine  ",,
Last334,First329,381,,STUDENT380@GMAIL.COM,OTHER380@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22176,SEIS737,2,Big Data Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last334,First329,381,,STUDENT380@GMAIL.COM,OTHER380@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22136,SEIS602,1,Intermediate Software Dev,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100360148,"Naqvi, Syed H.",,
Last334,First329,381,,STUDENT380@GMAIL.COM,OTHER380@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22153,SEIS631,2,Foundations of Data Analysis,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100437129,"Eaton, Anne A.",,
Last334,First330,382,,STUDENT381@GMAIL.COM,OTHER381@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22179,SEIS744,1,Internet of Things,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100359676,"Grammens, Justin L.",,
Last334,First330,382,,STUDENT381@GMAIL.COM,OTHER381@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22147,SEIS626,1,Sftw Quality Assurance/Control,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100375463,"Haug, Frank S.",,
Last334,First330,382,,STUDENT381@GMAIL.COM,OTHER381@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22161,SEIS663,1,IT Security and Networking,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100327251,"Mattox, Melinda J.",,
Last335,First169,383,,STUDENT382@GMAIL.COM,OTHER382@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22139,SEIS603,3,Found. Software Dev-Python,0,St Paul,Lecture,D2,Course Drop,,,,,BU,MS,Business Analytics,BU_BA_MS,100376738,"Level, Eric V.",,
Last336,First143,384,,STUDENT383@GMAIL.COM,OTHER383@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22841,SEIS603,4,Found. Software Dev-Python,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MBA,Business Administration,BU_PT_MBA,101214279,"Chetty, Damodar  ",,
Last337,First68,385,,STUDENT384@GMAIL.COM,OTHER384@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22144,SEIS610,3,Software Engineering,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last337,First68,385,,STUDENT384@GMAIL.COM,OTHER384@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22154,SEIS632,1,Data Analytics & Visualization,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last338,First331,386,,STUDENT385@GMAIL.COM,OTHER385@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22171,SEIS736,2,Big Data Architecture,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100820872,"Karacic, Mirza  ",,
Last338,First331,386,,STUDENT385@GMAIL.COM,OTHER385@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22180,SEIS763,1,Machine Learning,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last339,First182,387,,STUDENT386@GMAIL.COM,OTHER386@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22138,SEIS603,2,Found. Software Dev-Python,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100376738,"Level, Eric V.",,
Last340,First332,388,,STUDENT387@GMAIL.COM,OTHER387@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22176,SEIS737,2,Big Data Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last340,First332,388,,STUDENT387@GMAIL.COM,OTHER387@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22171,SEIS736,2,Big Data Architecture,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100820872,"Karacic, Mirza  ",,
Last341,First333,389,,STUDENT388@GMAIL.COM,OTHER388@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22152,SEIS631,1,Foundations of Data Analysis,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101190814,"Kubisiak, Kristine  ",,
Last341,First333,389,,STUDENT388@GMAIL.COM,OTHER388@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22151,SEIS630,3,Database Mgmt Systems & Design,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101077360,"Iyer, Shankaran  ",,
Last342,First334,390,,STUDENT389@GMAIL.COM,OTHER389@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22841,SEIS603,4,Found. Software Dev-Python,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101214279,"Chetty, Damodar  ",,
Last343,First78,391,,STUDENT390@GMAIL.COM,OTHER390@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22155,SEIS632,2,Data Analytics & Visualization,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,CER,Big Data,SE_GR_CER,101003004,"Rege, Manjeet  ",,
Last344,First59,392,,STUDENT391@GMAIL.COM,OTHER391@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22151,SEIS630,3,Database Mgmt Systems & Design,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101077360,"Iyer, Shankaran  ",,
Last344,First59,392,,STUDENT391@GMAIL.COM,OTHER391@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22159,SEIS640,1,Operating Systems Design,3,St Paul,Face-to-Face 26-50% of time,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last345,First80,393,,STUDENT392@GMAIL.COM,OTHER392@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22141,SEIS605,2,Technical Communications,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100293169,"Harvey, Dorian G.",,
Last345,First80,393,,STUDENT392@GMAIL.COM,OTHER392@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22135,SEIS601,2,Found. of Software Dev-Java,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101054799,"Chiang, Chi-Lung  ",,
Last346,First335,394,,STUDENT393@GMAIL.COM,OTHER393@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22152,SEIS631,1,Foundations of Data Analysis,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101190814,"Kubisiak, Kristine  ",,
Last347,First336,395,,STUDENT394@GMAIL.COM,OTHER394@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22139,SEIS603,3,Found. Software Dev-Python,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100376738,"Level, Eric V.",,
Last348,First337,396,,STUDENT395@GMAIL.COM,OTHER395@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22146,SEIS625,2,Software Project Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100360148,"Naqvi, Syed H.",,
Last348,First337,396,,STUDENT395@GMAIL.COM,OTHER395@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22147,SEIS626,1,Sftw Quality Assurance/Control,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100375463,"Haug, Frank S.",,
Last349,First338,397,,STUDENT396@GMAIL.COM,OTHER396@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22147,SEIS626,1,Sftw Quality Assurance/Control,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100375463,"Haug, Frank S.",,
Last349,First338,397,,STUDENT396@GMAIL.COM,OTHER396@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22161,SEIS663,1,IT Security and Networking,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100327251,"Mattox, Melinda J.",,
Last349,First338,397,,STUDENT396@GMAIL.COM,OTHER396@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22146,SEIS625,2,Software Project Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100360148,"Naqvi, Syed H.",,
Last350,First339,398,,STUDENT397@GMAIL.COM,OTHER397@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22142,SEIS610,1,Software Engineering,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last351,First148,399,,STUDENT398@GMAIL.COM,OTHER398@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22176,SEIS737,2,Big Data Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last352,First340,400,,STUDENT399@GMAIL.COM,OTHER399@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22141,SEIS605,2,Technical Communications,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Software Engineering,SE_GR_MS,100293169,"Harvey, Dorian G.",,
Last352,First340,400,,STUDENT399@GMAIL.COM,OTHER399@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22135,SEIS601,2,Found. of Software Dev-Java,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101054799,"Chiang, Chi-Lung  ",,
Last352,First340,400,,STUDENT399@GMAIL.COM,OTHER399@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22140,SEIS605,1,Technical Communications,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100819629,"Livingston, Kirk T.",,
Last353,First341,401,,STUDENT400@GMAIL.COM,OTHER400@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22138,SEIS603,2,Found. Software Dev-Python,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100376738,"Level, Eric V.",,
Last354,First342,402,,STUDENT401@GMAIL.COM,OTHER401@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22158,SEIS636,1,Requirements Analysis,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,CER,Business Analysis,SE_GR_CER,101031087,"Gardner, Jan M.",,
Last355,First343,403,,STUDENT402@GMAIL.COM,OTHER402@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22181,SEIS763,2,Machine Learning,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,CER,Business Analytics,BU_GR_CER,100408312,"Lai, Chih  ",,
Last356,First344,404,,STUDENT403@GMAIL.COM,OTHER403@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22173,SEIS734,2,Data Mining & Pred. Analytics,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last357,First55,405,,STUDENT404@GMAIL.COM,OTHER404@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22140,SEIS605,1,Technical Communications,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Information Technology,SE_GR_MS,100819629,"Livingston, Kirk T.",,
Last358,First345,406,,STUDENT405@GMAIL.COM,OTHER405@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22156,SEIS632,3,Data Analytics & Visualization,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101003004,"Rege, Manjeet  ",,
Last358,First345,406,,STUDENT405@GMAIL.COM,OTHER405@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22151,SEIS630,3,Database Mgmt Systems & Design,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101077360,"Iyer, Shankaran  ",,
Last359,First154,407,,STUDENT406@GMAIL.COM,OTHER406@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22167,SEIS732,2,Data Warehousing,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,100375463,"Haug, Frank S.",,
Last359,First154,407,,STUDENT406@GMAIL.COM,OTHER406@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22175,SEIS737,1,Big Data Management,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,100820872,"Karacic, Mirza  ",,
Last360,First346,408,,STUDENT407@GMAIL.COM,OTHER407@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22149,SEIS630,1,Database Mgmt Systems & Design,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100407375,"Skochil, Jeffrey R.",,
Last360,First346,408,,STUDENT407@GMAIL.COM,OTHER407@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22155,SEIS632,2,Data Analytics & Visualization,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last361,First347,409,,STUDENT408@GMAIL.COM,OTHER408@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22172,SEIS734,1,Data Mining & Pred. Analytics,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Software Engineering,SE_GR_MS,100408312,"Lai, Chih  ",,
Last361,First347,409,,STUDENT408@GMAIL.COM,OTHER408@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22176,SEIS737,2,Big Data Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last361,First347,409,,STUDENT408@GMAIL.COM,OTHER408@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22181,SEIS763,2,Machine Learning,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100408312,"Lai, Chih  ",,
Last361,First347,409,,STUDENT408@GMAIL.COM,OTHER408@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22158,SEIS636,1,Requirements Analysis,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101031087,"Gardner, Jan M.",,
Last361,First348,410,,STUDENT409@GMAIL.COM,OTHER409@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22161,SEIS663,1,IT Security and Networking,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100327251,"Mattox, Melinda J.",,
Last362,First176,411,,STUDENT410@GMAIL.COM,OTHER410@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22175,SEIS737,1,Big Data Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,100820872,"Karacic, Mirza  ",,
Last363,First349,412,,STUDENT411@GMAIL.COM,OTHER411@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22168,SEIS733,1,Database Administratn Concepts,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101217464,"Armitage, Bradford C.",,
Last363,First349,412,,STUDENT411@GMAIL.COM,OTHER411@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22154,SEIS632,1,Data Analytics & Visualization,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last363,First349,412,,STUDENT411@GMAIL.COM,OTHER411@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22181,SEIS763,2,Machine Learning,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last363,First349,412,,STUDENT411@GMAIL.COM,OTHER411@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22166,SEIS732,1,Data Warehousing,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100375463,"Haug, Frank S.",,
